HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.list,Input.item_1_condition,Input.field_1_1,Input.item_2_condition,Input.field_2_1,Input.item_3_condition,Input.field_3_1,Input.item_4_condition,Input.field_4_1,Input.item_5_condition,Input.field_5_1,Answer.Choice1,Answer.Choice2,Answer.Choice3,Answer.Choice4,Answer.Choice5,Answer.ChoiceSample1,Answer.ChoiceSample2,Answer.english,Answer.foreignlang,Answer.numanswered,Answer.useragent,Approve,Reject
30ZKOOGW2X4YGM6EYGE5Y126V33A1E,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:27 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:27 PDT 2019,,,3LEIZ60CDLXKTJFB4OEYIK7MK409ZZ,A1PTX4IB9R34LI,Submitted,Sun Apr 28 13:33:54 PDT 2019,Sun Apr 28 13:34:43 PDT 2019,Wed May 01 13:34:43 PDT 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),500,experiment=NPI-env=adverbs-npi=any-crucial_item=sometimes-licensor=0-scope=0-npi_present=0-paradigm=1632-acceptability=1,A doctor who sometimes walks through college campuses insults those women.,experiment=NPI-env=adverbs-npi=ever-crucial_item=often-licensor=0-scope=0-npi_present=0-paradigm=993-acceptability=1,A girl clearly says that the teachers had often brought the forks.,experiment=NPI-env=sentential_negation_biclausal-npi=ever-crucial_item=really-licensor=0-scope=0-npi_present=1-paradigm=324-acceptability=0,The teacher did ever imagine that the waitress will really murmur.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=quantifier-npi=any-crucial_item=any-licensor=1-scope=0-npi_present=1-paradigm=16-acceptability=0,Any guys who investigate more than three college campuses have kissed any actresses.,5,4,2,6,3,6,2,1,0,5,"Mozilla/5.0 (X11; CrOS x86_64 11647.154.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.114 Safari/537.36",x,
3AFT28WXLG0YIWWDG64TRV3X1MIIOD,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:36 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:36 PDT 2019,,,3FTYUGLFSWJYPV839GCKFCJHAQ75D5,A1Q2C5GJTB09WW,Submitted,Sun Apr 28 13:35:31 PDT 2019,Sun Apr 28 13:36:19 PDT 2019,Wed May 01 13:36:19 PDT 2019,,,,48,0% (0/0),0% (0/0),0% (0/0),272,experiment=NPI-env=conditional-npi=ever-crucial_item=if-licensor=1-scope=0-npi_present=1-paradigm=622-acceptability=0,"If the girl discusses the college campuses, the students will ever buy the cars.",experiment=NPI-env=quantifier-npi=any-crucial_item=an-licensor=0-scope=1-npi_present=0-paradigm=311-acceptability=1,An actor who forgets those essays is insulting the teachers.,experiment=NPI-env=questions-npi=ever-crucial_item=whether-licensor=0-scope=0-npi_present=1-paradigm=49-acceptability=0,The waiters ever say that the pedestrians had attacked the teenagers.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=1-scope=1-npi_present=1-paradigm=1657-acceptability=1,The actresses wonder whether the waitresses are praising any actors.,1,5,2,6,5,,,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3QO7EE372PLRG0VNP94GUDUKLXFQBJ,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:34 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:34 PDT 2019,,,3P59JYT76NID7NLDDNA1M9YRT292TP,A1QEQOI98976S0,Submitted,Sun Apr 28 14:29:29 PDT 2019,Sun Apr 28 14:30:52 PDT 2019,Wed May 01 14:30:52 PDT 2019,,,,83,0% (0/0),0% (0/0),0% (0/0),238,experiment=NPI-env=adverbs-npi=any-crucial_item=always-licensor=0-scope=1-npi_present=1-paradigm=1737-acceptability=0,The dancers who always boycotted any banks lifted pants.,experiment=NPI-env=only-npi=ever-crucial_item=only-licensor=1-scope=0-npi_present=1-paradigm=588-acceptability=0,A girl ever was at only the public parks.,experiment=NPI-env=adverbs-npi=ever-crucial_item=often-licensor=0-scope=0-npi_present=1-paradigm=148-acceptability=0,The doctors ever said that the teachers often did sit down.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=quantifier-npi=any-crucial_item=-licensor=0-scope=0-npi_present=1-paradigm=232-acceptability=0,Ladies who should bike to more than three college campuses were investigating any students.,2,4,3,6,4,5,2,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
38O9DZ0A63L4I5C7R7X7NFAPRQR621,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:26 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:26 PDT 2019,,,3NPFYT4IZE2A3Y24HCWNDGDYGH1XGL,A1QHHILUOTRF8C,Submitted,Sun Apr 28 14:26:31 PDT 2019,Sun Apr 28 14:28:08 PDT 2019,Wed May 01 14:28:08 PDT 2019,,,,97,0% (0/0),0% (0/0),0% (0/0),471,experiment=NPI-env=adverbs-npi=any-crucial_item=seldom-licensor=1-scope=0-npi_present=0-paradigm=1473-acceptability=1,The adult who had seldom passed art galleries will clean the glasses.,experiment=NPI-env=superlative-npi=ever-crucial_item=cheap-licensor=0-scope=1-npi_present=0-paradigm=315-acceptability=1,The waitresses tour the cheap restaurants that the students had fortunately arrived at.,experiment=NPI-env=only-npi=ever-crucial_item=only-licensor=1-scope=1-npi_present=0-paradigm=745-acceptability=1,Only the teenagers will certainly work with the gals.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=determiner_negation_biclausal-npi=any-crucial_item=some-licensor=0-scope=0-npi_present=0-paradigm=5812-acceptability=1,Those doctors should explain that some students could bring a chair.,5,5,5,6,6,6,2,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",x,
306W7JMRYZWLAWVR3FNG8M9KRRU8BR,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:34 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:34 PDT 2019,,,3MH9DQ757YAIMU89C7L0T9EUMZKUGQ,A1QZFHO2YRHATF,Submitted,Sun Apr 28 14:22:46 PDT 2019,Sun Apr 28 14:26:48 PDT 2019,Wed May 01 14:26:48 PDT 2019,,,,242,0% (0/0),0% (0/0),0% (0/0),64,experiment=NPI-env=sentential_negation_biclausal-npi=ever-crucial_item=really-licensor=0-scope=1-npi_present=1-paradigm=999-acceptability=0,The student is really ever imagining that the ladies had exercised.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=0-scope=1-npi_present=0-paradigm=1310-acceptability=1,The ladies say that the senator has brought those plates.,experiment=NPI-env=only-npi=any-crucial_item=only-licensor=1-scope=1-npi_present=0-paradigm=1311-acceptability=1,Only the humans had dropped by the cafes.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=adverbs-npi=ever-crucial_item=scarcely-licensor=1-scope=0-npi_present=1-paradigm=983-acceptability=0,The lady ever said that a child scarcely cleans the plates.,2,3,5,6,1,5,1,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3WJGKMRWVJ7G1WJOYNUR5YT3K3RDC9,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:37 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:37 PDT 2019,,,3UXUOQ9OKGVFESJADZ0FNVP7GT5A7N,A1R9ZUH5KUDXLM,Submitted,Sun Apr 28 13:34:26 PDT 2019,Sun Apr 28 13:36:01 PDT 2019,Wed May 01 13:36:01 PDT 2019,,,,95,0% (0/0),0% (0/0),0% (0/0),284,experiment=NPI-env=simplequestions-npi=any-crucial_item=?-licensor=0-scope=1-npi_present=0-paradigm=1709-acceptability=1,The boys have referenced the commentaries.,experiment=NPI-env=determiner_negation_biclausal-npi=ever-crucial_item=none of the-licensor=1-scope=0-npi_present=0-paradigm=587-acceptability=1,The guests should also say that none of the chairs resemble the customers.,experiment=NPI-env=conditional-npi=any-crucial_item=while-licensor=0-scope=0-npi_present=1-paradigm=1948-acceptability=0,"While the teachers criticize the newspaper articles, the waiter will see any books.",attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=only-npi=ever-crucial_item=even-licensor=0-scope=1-npi_present=0-paradigm=464-acceptability=1,Even the pedestrians often visited the ladies.,5,4,2,6,2,5,2,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3X2LT8FDHXGDYZT2Y6JCV0M51SC8W7,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:42 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:42 PDT 2019,,,3CTOC39K39OQFLME75DSGUSQ6GZ7J0,A1RHBKSDCWZTUC,Submitted,Sun Apr 28 13:35:09 PDT 2019,Sun Apr 28 13:37:32 PDT 2019,Wed May 01 13:37:32 PDT 2019,,,,143,0% (0/0),0% (0/0),0% (0/0),334,experiment=NPI-env=superlative-npi=any-crucial_item=newest-licensor=1-scope=0-npi_present=0-paradigm=1930-acceptability=1,The reports do discuss the newest hospital that patients had dropped by.,experiment=NPI-env=adverbs-npi=ever-crucial_item=rarely-licensor=1-scope=0-npi_present=0-paradigm=447-acceptability=1,A teacher fortunately explains that the senators rarely responded.,experiment=NPI-env=sentential_negation_biclausal-npi=any-crucial_item=really-licensor=0-scope=1-npi_present=1-paradigm=5421-acceptability=0,These actresses were really explaining that any pants have shrunk.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=determiner_negation_biclausal-npi=ever-crucial_item=some-licensor=0-scope=0-npi_present=0-paradigm=146-acceptability=1,An actor has really imagined that some ladies have explained everything.,2,5,2,6,5,,,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3L2OEKSTWA8HN4O2D710GX7LC0C8Y6,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:42 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:42 PDT 2019,,,31N2WW6R9TOS90ZVM3JHOFOI87Y3FQ,A1RTLK8KEVD0JO,Submitted,Sun Apr 28 13:52:30 PDT 2019,Sun Apr 28 13:53:37 PDT 2019,Wed May 01 13:53:37 PDT 2019,,,,67,0% (0/0),0% (0/0),0% (0/0),339,experiment=NPI-env=only-npi=ever-crucial_item=even-licensor=0-scope=0-npi_present=1-paradigm=984-acceptability=0,The guy ever talks to even the teachers.,experiment=NPI-env=determiner_negation_biclausal-npi=ever-crucial_item=some-licensor=0-scope=0-npi_present=1-paradigm=317-acceptability=0,The customers had ever thought that some students visited the gals.,experiment=NPI-env=sentential_negation_biclausal-npi=any-crucial_item=not-licensor=1-scope=0-npi_present=1-paradigm=5512-acceptability=0,Any women could think that these books would not resemble the cup.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=adverbs-npi=any-crucial_item=barely-licensor=1-scope=0-npi_present=1-paradigm=1808-acceptability=0,The boys who barely scan documentaries tour any restaurants.,1,2,5,6,4,6,1,1,1,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3R5OYNIC2D76CAOPPIGCU2AWM8TPTH,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:24 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:24 PDT 2019,,,3XIQGXAUME6RA5R3O9ST7305HEFX7F,A1RTLK8KEVD0JO,Submitted,Sun Apr 28 13:50:51 PDT 2019,Sun Apr 28 13:52:27 PDT 2019,Wed May 01 13:52:27 PDT 2019,,,,96,0% (0/0),0% (0/0),0% (0/0),414,experiment=NPI-env=only-npi=ever-crucial_item=only-licensor=1-scope=0-npi_present=1-paradigm=406-acceptability=0,The man ever scanned only the newspaper articles.,experiment=NPI-env=determiner_negation_biclausal-npi=any-crucial_item=none of the-licensor=1-scope=1-npi_present=1-paradigm=5758-acceptability=1,None of the teachers might say that any pants were shrinking.,experiment=NPI-env=determiner_negation_biclausal-npi=ever-crucial_item=none of the-licensor=1-scope=1-npi_present=0-paradigm=26-acceptability=1,None of the pedestrians are really explaining that the pedestrians were fleeing from a student.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=simplequestions-npi=ever-crucial_item=?-licensor=1-scope=1-npi_present=0-paradigm=486-acceptability=1,Has the waiter obviously walked through the schools?,1,2,6,6,6,6,1,1,1,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
31MBOZ6PAPPZZ87GB4SFOB18TCTLCX,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:36 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:36 PDT 2019,,,3SKEMFQBZ53PQJXFZV5AV9OYWP68KO,A1S7WGRS6BVBGW,Submitted,Sun Apr 28 13:46:27 PDT 2019,Sun Apr 28 13:49:12 PDT 2019,Wed May 01 13:49:12 PDT 2019,,,,165,0% (0/0),0% (0/0),0% (0/0),105,experiment=NPI-env=sentential_negation_biclausal-npi=ever-crucial_item=not-licensor=1-scope=1-npi_present=0-paradigm=66-acceptability=1,The senators were not clearly explaining that the boys could insult the high schools.,experiment=NPI-env=only-npi=any-crucial_item=only-licensor=1-scope=0-npi_present=0-paradigm=1871-acceptability=1,These patients only kissed the ladies.,experiment=NPI-env=determiner_negation_biclausal-npi=any-crucial_item=no-licensor=1-scope=1-npi_present=1-paradigm=5180-acceptability=1,No girls said that any ladies spoke up.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=conditional-npi=any-crucial_item=if-licensor=1-scope=1-npi_present=1-paradigm=1271-acceptability=1,"If the senator describes any actresses, the driver will discuss the movies.",2,5,4,6,4,5,2,1,0,5,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko,x,
3P6ENY9P7AUOQFAQCT937M6WP04IHP,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:34 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:34 PDT 2019,,,3ERMJ6L4D0QGGTSZA2QKWMK7AAZ7M9,A1T9XW8SNUDDY7,Submitted,Sun Apr 28 14:26:10 PDT 2019,Sun Apr 28 14:30:05 PDT 2019,Wed May 01 14:30:05 PDT 2019,,,,235,0% (0/0),0% (0/0),0% (0/0),79,experiment=NPI-env=superlative-npi=ever-crucial_item=longest-licensor=1-scope=0-npi_present=0-paradigm=100-acceptability=1,The ladies have obviously remembered the longest commentary that the customers have disliked.,experiment=NPI-env=conditional-npi=ever-crucial_item=while-licensor=0-scope=1-npi_present=1-paradigm=305-acceptability=0,"While the waiter ever dislikes the senators, the drivers will hate the students.",experiment=NPI-env=adverbs-npi=ever-crucial_item=sometimes-licensor=0-scope=0-npi_present=0-paradigm=449-acceptability=1,A student clearly explains that the waiter has sometimes cried.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=questions-npi=ever-crucial_item=whether-licensor=0-scope=1-npi_present=1-paradigm=216-acceptability=0,The customers say that the students ever ran around the malls.,2,2,4,6,2,6,2,1,0,5,"Mozilla/5.0 (iPad; CPU OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",x,
3OEWW2KGQK9HALGROS3I0YNK9HAODH,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:44 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:44 PDT 2019,,,32KTQ2V7RFDKUCGSPZO4AIBD50NM90,A1TGV7LT6LTIQU,Submitted,Sun Apr 28 14:43:51 PDT 2019,Sun Apr 28 14:48:14 PDT 2019,Wed May 01 14:48:14 PDT 2019,,,,263,0% (0/0),0% (0/0),0% (0/0),373,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=1-scope=1-npi_present=0-paradigm=1450-acceptability=1,The girls wonder whether the patients should boycott the art galleries.,experiment=NPI-env=superlative-npi=ever-crucial_item=longest-licensor=1-scope=1-npi_present=0-paradigm=91-acceptability=1,A guy does talk about the longest documentary that the cashier had often remembered.,experiment=NPI-env=only-npi=ever-crucial_item=only-licensor=1-scope=0-npi_present=0-paradigm=238-acceptability=1,The teenagers often know only the adults.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=conditional-npi=any-crucial_item=if-licensor=1-scope=0-npi_present=0-paradigm=1814-acceptability=1,"If the these teacher the exits, the college campuses will actor examine newspaper articles.",6,5,6,6,1,5,2,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3VO4XFFP16K4EOSXCSS0PB8O27OQ7X,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:32 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:32 PDT 2019,,,39GHHAVOMHPTWY4V57FLDI8GFE9J4S,A1TOR2L7RRFMCQ,Submitted,Sun Apr 28 13:38:39 PDT 2019,Sun Apr 28 13:41:21 PDT 2019,Wed May 01 13:41:21 PDT 2019,,,,162,0% (0/0),0% (0/0),0% (0/0),41,experiment=NPI-env=only-npi=ever-crucial_item=even-licensor=0-scope=1-npi_present=1-paradigm=716-acceptability=0,Even the drivers could ever listen to the teachers.,experiment=NPI-env=adverbs-npi=ever-crucial_item=rarely-licensor=1-scope=0-npi_present=0-paradigm=996-acceptability=1,The actresses also think that an actress rarely concurs.,experiment=NPI-env=conditional-npi=ever-crucial_item=if-licensor=1-scope=0-npi_present=0-paradigm=219-acceptability=1,"If the guest boycotts the cafes, the students will obviously take the pants.",attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=sentential_negation_biclausal-npi=ever-crucial_item=really-licensor=0-scope=0-npi_present=1-paradigm=246-acceptability=0,A guy had ever explained that the newspaper articles are really discussing the dancer.,2,5,2,6,2,5,2,1,0,5,"Mozilla/5.0 (X11; CrOS x86_64 11647.154.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.114 Safari/537.36",x,
